2015-05-14 20:04:06.0;192.168.122.2;192.168.122.84;UDP;IPv4;80;53;Domain Name Server;62732;unknown;60;
2015-05-14 20:04:06.0;192.168.122.84;5.101.118.148;TCP;IPv4;52;49197;unknown;80;HTTP;32;
2015-05-14 20:04:07.0;5.101.118.148;192.168.122.84;TCP;IPv4;52;80;HTTP;49197;unknown;32;
2015-05-14 20:04:07.0;192.168.122.84;5.101.118.148;TCP;IPv4;40;49197;unknown;80;HTTP;20;
2015-05-14 20:04:07.0;192.168.122.84;5.101.118.148;TCP;IPv4;598;49197;unknown;80;HTTP;578;
2015-05-14 20:04:09.0;5.101.118.148;192.168.122.84;TCP;IPv4;40;80;HTTP;49197;unknown;20;
2015-05-14 20:04:10.0;5.101.118.148;192.168.122.84;TCP;IPv4;482;80;HTTP;49197;unknown;462;
2015-05-14 20:04:10.0;192.168.122.84;5.101.118.148;TCP;IPv4;610;49197;unknown;80;HTTP;590;
2015-05-14 20:04:10.0;5.101.118.148;192.168.122.84;TCP;IPv4;40;80;HTTP;49197;unknown;20;
2015-05-14 20:04:10.0;5.101.118.148;192.168.122.84;TCP;IPv4;968;80;HTTP;49197;unknown;948;
2015-05-14 20:04:10.0;5.101.118.148;192.168.122.84;TCP;IPv4;1407;80;HTTP;49197;unknown;1387;
2015-05-14 20:04:10.0;192.168.122.84;5.101.118.148;TCP;IPv4;40;49197;unknown;80;HTTP;20;
2015-05-14 20:04:11.0;5.101.118.148;192.168.122.84;TCP;IPv4;1407;80;HTTP;49197;unknown;1387;
2015-05-14 20:04:11.0;5.101.118.148;192.168.122.84;TCP;IPv4;1407;80;HTTP;49197;unknown;1387;
2015-05-14 20:04:11.0;192.168.122.84;5.101.118.148;TCP;IPv4;40;49197;unknown;80;HTTP;20;
2015-05-14 20:04:11.0;5.101.118.148;192.168.122.84;TCP;IPv4;1407;80;HTTP;49197;unknown;1387;
2015-05-14 20:04:11.0;5.101.118.148;192.168.122.84;TCP;IPv4;1407;80;HTTP;49197;unknown;1387;
2015-05-14 20:04:11.0;192.168.122.84;5.101.118.148;TCP;IPv4;40;49197;unknown;80;HTTP;20;
2015-05-14 20:04:11.0;5.101.118.148;192.168.122.84;TCP;IPv4;1407;80;HTTP;49197;unknown;1387;
2015-05-14 20:04:11.0;5.101.118.148;192.168.122.84;TCP;IPv4;1407;80;HTTP;49197;unknown;1387;
2015-05-14 20:04:11.0;192.168.122.84;5.101.118.148;TCP;IPv4;40;49197;unknown;80;HTTP;20;
2015-05-14 20:04:11.0;5.101.118.148;192.168.122.84;TCP;IPv4;1407;80;HTTP;49197;unknown;1387;
2015-05-14 20:04:11.0;5.101.118.148;192.168.122.84;TCP;IPv4;1407;80;HTTP;49197;unknown;1387;
2015-05-14 20:04:11.0;192.168.122.84;5.101.118.148;TCP;IPv4;40;49197;unknown;80;HTTP;20;
2015-05-14 20:04:11.0;5.101.118.148;192.168.122.84;TCP;IPv4;1407;80;HTTP;49197;unknown;1387;
2015-05-14 20:04:11.0;5.101.118.148;192.168.122.84;TCP;IPv4;1407;80;HTTP;49197;unknown;1387;
2015-05-14 20:04:11.0;192.168.122.84;5.101.118.148;TCP;IPv4;40;49197;unknown;80;HTTP;20;
2015-05-14 20:04:11.0;5.101.118.148;192.168.122.84;TCP;IPv4;1407;80;HTTP;49197;unknown;1387;
2015-05-14 20:04:11.0;5.101.118.148;192.168.122.84;TCP;IPv4;77;80;HTTP;49197;unknown;57;
2015-05-14 20:04:11.0;192.168.122.84;5.101.118.148;TCP;IPv4;40;49197;unknown;80;HTTP;20;
2015-05-14 20:04:11.0;192.168.122.84;5.101.118.148;TCP;IPv4;540;49197;unknown;80;HTTP;520;
2015-05-14 20:04:11.0;5.101.118.148;192.168.122.84;TCP;IPv4;40;80;HTTP;49197;unknown;20;
2015-05-14 20:04:11.0;5.101.118.148;192.168.122.84;TCP;IPv4;1407;80;HTTP;49197;unknown;1387;
2015-05-14 20:04:11.0;5.101.118.148;192.168.122.84;TCP;IPv4;1407;80;HTTP;49197;unknown;1387;
2015-05-14 20:04:11.0;192.168.122.84;5.101.118.148;TCP;IPv4;40;49197;unknown;80;HTTP;20;
2015-05-14 20:04:11.0;5.101.118.148;192.168.122.84;TCP;IPv4;1407;80;HTTP;49197;unknown;1387;
2015-05-14 20:04:11.0;5.101.118.148;192.168.122.84;TCP;IPv4;58;80;HTTP;49197;unknown;38;
2015-05-14 20:04:11.0;5.101.118.148;192.168.122.84;TCP;IPv4;1407;80;HTTP;49197;unknown;1387;
2015-05-14 20:04:11.0;5.101.118.148;192.168.122.84;TCP;IPv4;1407;80;HTTP;49197;unknown;1387;
2015-05-14 20:04:11.0;192.168.122.84;5.101.118.148;TCP;IPv4;40;49197;unknown;80;HTTP;20;
2015-05-14 20:04:11.0;192.168.122.84;5.101.118.148;TCP;IPv4;40;49197;unknown;80;HTTP;20;
2015-05-14 20:04:11.0;5.101.118.148;192.168.122.84;TCP;IPv4;1402;80;HTTP;49197;unknown;1382;
2015-05-14 20:04:11.0;5.101.118.148;192.168.122.84;TCP;IPv4;113;80;HTTP;49197;unknown;93;
2015-05-14 20:04:11.0;192.168.122.84;5.101.118.148;TCP;IPv4;40;49197;unknown;80;HTTP;20;
2015-05-14 20:04:11.0;192.168.122.84;5.101.118.148;TCP;IPv4;52;49201;unknown;80;HTTP;32;
2015-05-14 20:04:11.0;5.101.118.148;192.168.122.84;TCP;IPv4;1407;80;HTTP;49197;unknown;1387;
2015-05-14 20:04:11.0;5.101.118.148;192.168.122.84;TCP;IPv4;1407;80;HTTP;49197;unknown;1387;
2015-05-14 20:04:11.0;5.101.118.148;192.168.122.84;TCP;IPv4;1402;80;HTTP;49197;unknown;1382;
2015-05-14 20:04:11.0;192.168.122.84;5.101.118.148;TCP;IPv4;40;49197;unknown;80;HTTP;20;
2015-05-14 20:04:11.0;5.101.118.148;192.168.122.84;TCP;IPv4;1407;80;HTTP;49197;unknown;1387;
2015-05-14 20:04:11.0;5.101.118.148;192.168.122.84;TCP;IPv4;1407;80;HTTP;49197;unknown;1387;
2015-05-14 20:04:11.0;192.168.122.84;5.101.118.148;TCP;IPv4;40;49197;unknown;80;HTTP;20;
2015-05-14 20:04:12.0;5.101.118.148;192.168.122.84;TCP;IPv4;1402;80;HTTP;49197;unknown;1382;
2015-05-14 20:04:12.0;192.168.122.84;5.101.118.148;TCP;IPv4;40;49197;unknown;80;HTTP;20;
2015-05-14 20:04:12.0;5.101.118.148;192.168.122.84;TCP;IPv4;1407;80;HTTP;49197;unknown;1387;
2015-05-14 20:04:12.0;5.101.118.148;192.168.122.84;TCP;IPv4;1368;80;HTTP;49197;unknown;1348;
2015-05-14 20:04:12.0;192.168.122.84;5.101.118.148;TCP;IPv4;40;49197;unknown;80;HTTP;20;
2015-05-14 20:04:12.0;5.101.118.148;192.168.122.84;TCP;IPv4;52;80;HTTP;49201;unknown;32;
2015-05-14 20:04:12.0;192.168.122.84;5.101.118.148;TCP;IPv4;40;49201;unknown;80;HTTP;20;
2015-05-14 20:04:12.0;192.168.122.84;5.101.118.148;TCP;IPv4;198;49201;unknown;80;HTTP;178;
2015-05-14 20:04:12.0;5.101.118.148;192.168.122.84;TCP;IPv4;40;80;HTTP;49201;unknown;20;
2015-05-14 20:04:12.0;5.101.118.148;192.168.122.84;TCP;IPv4;1407;80;HTTP;49201;unknown;1387;
2015-05-14 20:04:12.0;5.101.118.148;192.168.122.84;TCP;IPv4;144;80;HTTP;49201;unknown;124;
2015-05-14 20:04:12.0;5.101.118.148;192.168.122.84;TCP;IPv4;1407;80;HTTP;49201;unknown;1387;
2015-05-14 20:04:12.0;5.101.118.148;192.168.122.84;TCP;IPv4;1407;80;HTTP;49201;unknown;1387;
2015-05-14 20:04:12.0;5.101.118.148;192.168.122.84;TCP;IPv4;1402;80;HTTP;49201;unknown;1382;
2015-05-14 20:04:12.0;5.101.118.148;192.168.122.84;TCP;IPv4;288;80;HTTP;49201;unknown;268;
2015-05-14 20:04:12.0;5.101.118.148;192.168.122.84;TCP;IPv4;1407;80;HTTP;49201;unknown;1387;
2015-05-14 20:04:12.0;192.168.122.84;5.101.118.148;TCP;IPv4;40;49201;unknown;80;HTTP;20;
2015-05-14 20:04:12.0;5.101.118.148;192.168.122.84;TCP;IPv4;1083;80;HTTP;49201;unknown;1063;
2015-05-14 20:04:12.0;192.168.122.84;5.101.118.148;TCP;IPv4;40;49201;unknown;80;HTTP;20;
2015-05-14 20:04:12.0;192.168.122.84;5.101.118.148;TCP;IPv4;40;49201;unknown;80;HTTP;20;
2015-05-14 20:04:12.0;192.168.122.84;5.101.118.148;TCP;IPv4;40;49201;unknown;80;HTTP;20;
2015-05-14 20:04:12.0;5.101.118.148;192.168.122.84;TCP;IPv4;1407;80;HTTP;49201;unknown;1387;
2015-05-14 20:04:12.0;5.101.118.148;192.168.122.84;TCP;IPv4;121;80;HTTP;49201;unknown;101;
2015-05-14 20:04:12.0;192.168.122.84;5.101.118.148;TCP;IPv4;40;49201;unknown;80;HTTP;20;
2015-05-14 20:04:12.0;5.101.118.148;192.168.122.84;TCP;IPv4;1407;80;HTTP;49201;unknown;1387;
2015-05-14 20:04:12.0;5.101.118.148;192.168.122.84;TCP;IPv4;1407;80;HTTP;49201;unknown;1387;
2015-05-14 20:04:12.0;192.168.122.84;5.101.118.148;TCP;IPv4;40;49201;unknown;80;HTTP;20;
2015-05-14 20:04:12.0;5.101.118.148;192.168.122.84;TCP;IPv4;1402;80;HTTP;49201;unknown;1382;
2015-05-14 20:04:12.0;5.101.118.148;192.168.122.84;TCP;IPv4;1407;80;HTTP;49201;unknown;1387;
2015-05-14 20:04:12.0;5.101.118.148;192.168.122.84;TCP;IPv4;1407;80;HTTP;49201;unknown;1387;
2015-05-14 20:04:12.0;5.101.118.148;192.168.122.84;TCP;IPv4;1407;80;HTTP;49201;unknown;1387;
2015-05-14 20:04:12.0;192.168.122.84;5.101.118.148;TCP;IPv4;40;49201;unknown;80;HTTP;20;
2015-05-14 20:04:12.0;5.101.118.148;192.168.122.84;TCP;IPv4;1407;80;HTTP;49201;unknown;1387;
2015-05-14 20:04:12.0;5.101.118.148;192.168.122.84;TCP;IPv4;1407;80;HTTP;49201;unknown;1387;
2015-05-14 20:04:12.0;192.168.122.84;5.101.118.148;TCP;IPv4;40;49201;unknown;80;HTTP;20;
2015-05-14 20:04:12.0;192.168.122.84;5.101.118.148;TCP;IPv4;40;49201;unknown;80;HTTP;20;
2015-05-14 20:04:12.0;5.101.118.148;192.168.122.84;TCP;IPv4;1407;80;HTTP;49201;unknown;1387;
2015-05-14 20:04:12.0;5.101.118.148;192.168.122.84;TCP;IPv4;1407;80;HTTP;49201;unknown;1387;
2015-05-14 20:04:12.0;192.168.122.84;5.101.118.148;TCP;IPv4;40;49201;unknown;80;HTTP;20;
2015-05-14 20:04:12.0;5.101.118.148;192.168.122.84;TCP;IPv4;1407;80;HTTP;49201;unknown;1387;
2015-05-14 20:04:12.0;5.101.118.148;192.168.122.84;TCP;IPv4;1407;80;HTTP;49201;unknown;1387;
2015-05-14 20:04:12.0;192.168.122.84;5.101.118.148;TCP;IPv4;40;49201;unknown;80;HTTP;20;
2015-05-14 20:04:12.0;5.101.118.148;192.168.122.84;TCP;IPv4;1407;80;HTTP;49201;unknown;1387;
2015-05-14 20:04:12.0;5.101.118.148;192.168.122.84;TCP;IPv4;1407;80;HTTP;49201;unknown;1387;
2015-05-14 20:04:12.0;192.168.122.84;5.101.118.148;TCP;IPv4;40;49201;unknown;80;HTTP;20;
2015-05-14 20:04:12.0;5.101.118.148;192.168.122.84;TCP;IPv4;1387;80;HTTP;49201;unknown;1367;
2015-05-14 20:04:12.0;5.101.118.148;192.168.122.84;TCP;IPv4;1407;80;HTTP;49201;unknown;1387;
2015-05-14 20:04:12.0;5.101.118.148;192.168.122.84;TCP;IPv4;1407;80;HTTP;49201;unknown;1387;
